Dim1,Dim2,Class
-30.818527,36.03466,1.0
40.488415,47.41861,1.0
-25.52081,1.1765798,3.0
21.507063,46.4644,5.0
42.92879,-9.471984,1.0
38.292873,29.458454,3.0
-17.86476,42.063347,3.0
-21.287931,41.484478,1.0
19.597925,-16.577518,1.0
-54.685783,58.148056,1.0
15.323589,-72.28742,4.0
-77.57314,23.43607,5.0
-27.44016,21.145565,1.0
-49.808815,6.5690017,1.0
43.839336,-20.271812,4.0
-55.72223,32.174084,4.0
22.26043,-11.771335,4.0
12.741017,48.756134,1.0
81.90498,0.8576331,1.0
67.51848,17.72009,1.0
60.24664,55.948254,1.0
36.59151,-61.14237,4.0
-16.444479,27.093725,3.0
51.31204,33.772472,1.0
37.287796,-56.81311,
-60.98662,6.529783,3.0
-4.3274417,-80.152664,3.0
3.4183056,60.714005,4.0
-27.564388,-47.828827,
56.160645,-35.492947,4.0
-60.155865,11.30003,4.0
-36.07489,-12.365265,1.0
-13.575361,-17.360903,4.0
68.49928,-9.749396,4.0
32.92201,40.22117,3.0
-12.617137,60.33575,3.0
-34.726025,-0.6106767,4.0
71.21579,-18.669607,1.0
-31.24203,-69.6558,1.0
-5.0202355,-18.504929,
3.8838155,14.494178,1.0
7.8091574,40.518616,1.0
63.75039,0.26114872,5.0
-42.745426,-64.846504,1.0
18.272429,21.17819,1.0
-24.845675,-33.419987,1.0
-26.162434,-30.88116,4.0
-32.490376,-61.477543,4.0
-7.087912,-74.6724,4.0
-47.929455,-49.666134,
-18.293621,49.38453,1.0
-17.023193,22.774837,3.0
9.715172,-11.6402,1.0
-7.2978983,53.446808,4.0
43.306652,0.016058216,1.0
-29.919413,37.500454,3.0
58.69101,-11.531489,1.0
7.647901,-10.818153,1.0
52.256153,-32.31559,1.0
-49.38542,62.83309,1.0
-16.151924,54.72657,1.0
-26.617842,-9.038188,4.0
23.015596,19.930899,1.0
33.883457,41.46348,3.0
7.8005652,20.461445,4.0
-47.36775,50.785557,1.0
6.0963726,19.411423,1.0
-42.929913,62.90379,1.0
-58.703358,60.53877,3.0
-51.870926,65.36829,5.0
-21.956844,51.72782,1.0
-49.657677,-48.742107,4.0
-60.36634,56.920498,1.0
59.638943,-25.36092,4.0
82.725586,6.279316,1.0
60.433556,13.183877,4.0
36.533546,22.519186,3.0
7.6212473,44.583607,1.0
-17.85715,32.378613,1.0
-47.871555,52.934612,1.0
-60.740227,41.820045,1.0
-65.0072,64.735825,1.0
-17.959017,54.3052,1.0
-13.028367,-14.190188,1.0
-19.967484,56.439686,1.0
26.77376,45.953262,1.0
-27.668396,38.024582,4.0
-0.78729486,-21.262997,
-4.588514,-7.700419,
71.63082,-8.127457,1.0
4.567455,47.88895,1.0
-29.01263,-68.06672,1.0
76.73049,21.889172,4.0
-7.6176953,-8.116343,4.0
-47.281868,53.88644,4.0
7.965681,71.308205,1.0
-23.684942,-20.15567,
62.904552,19.268597,3.0
-47.638454,66.74897,5.0
31.983679,-56.265953,4.0
3.5494573,26.980925,3.0
81.33457,3.1417282,1.0
-69.96521,16.89784,1.0
69.08877,-6.5851626,3.0
-57.340096,-1.4982581,3.0
81.65235,0.5023562,1.0
-2.7996218,-79.75677,
-49.563633,-42.995,3.0
36.616657,-61.771374,4.0
54.5895,32.385746,1.0
-25.128172,53.59582,1.0
-2.5176325,48.99713,3.0
2.4731603,-1.4575876,1.0
-25.924547,48.82167,1.0
-55.15409,58.02641,1.0
-32.391754,48.448624,4.0
-55.453922,13.15245,1.0
-38.27873,58.690372,4.0
-62.072926,39.80083,4.0
4.828335,44.92824,1.0
32.677498,0.18219012,1.0
-19.583155,23.621836,3.0
-3.7211392,-65.42542,4.0
33.244213,-37.12295,4.0
33.3239,7.3689528,3.0
-32.52807,24.830603,4.0
43.419144,0.049288895,1.0
-21.801939,-9.546628,1.0
-15.562212,-9.872855,4.0
41.46267,-54.638424,3.0
-1.1787467,34.974655,1.0
-19.50387,-33.284714,1.0
64.67827,23.499802,1.0
-12.7981615,27.028944,1.0
67.28709,-3.8271291,1.0
-1.2224119,-81.1773,4.0
-58.580734,10.495415,1.0
-25.260117,23.796623,4.0
12.490902,2.3352928,1.0
-12.173488,21.917017,4.0
14.936031,-72.24175,4.0
10.587356,-41.41868,1.0
4.3026032,-16.924206,1.0
-41.067272,-58.44759,1.0
54.724995,-34.478867,1.0
78.837975,-5.801615,4.0
40.382523,46.646793,3.0
-10.061174,-26.719332,4.0
59.533577,-24.603735,3.0
27.365013,-6.880277,3.0
46.021652,-6.904851,3.0
13.235012,3.881341,1.0
76.15592,-2.6349213,4.0
-19.454714,25.095158,1.0
0.033834435,-15.885543,4.0
-4.5814867,-81.10655,4.0
7.9644837,-62.105946,1.0
-23.159842,28.949287,1.0
-11.303924,-74.28083,1.0
-14.504488,-18.85179,1.0
-13.282209,40.145203,3.0
63.292355,-19.03195,3.0
39.974815,-16.687243,4.0
29.25738,-42.66283,4.0
-1.7858093,-79.88512,
-51.836517,36.549267,1.0
53.45773,22.044704,1.0
1.0472608,22.828115,1.0
-15.64175,40.286697,4.0
2.2827,25.512054,1.0
-59.459713,23.905952,1.0
-74.55538,19.40483,1.0
5.5641966,-14.555496,1.0
-23.877483,61.01611,1.0
81.03427,-1.51463,1.0
-78.57069,24.7356,4.0
21.557617,29.406015,3.0
16.616697,16.94046,1.0
70.944145,2.4078276,1.0
32.4229,20.745174,1.0
29.40358,5.200529,3.0
-11.719885,-24.752237,4.0
25.283743,-44.995808,4.0
-26.331223,-62.231018,4.0
29.761486,8.497071,3.0
-26.927168,5.1250434,4.0
-22.173721,-25.148613,
-44.721756,-6.5283227,3.0
0.8650752,-78.932144,
8.792779,-12.6978655,1.0
-54.85873,33.1215,5.0
-77.741806,23.519642,3.0
-34.045555,50.433056,4.0
-30.61826,-53.01521,3.0
-27.662281,34.990814,3.0
6.292245,20.790186,3.0
18.140232,-5.74902,3.0
-43.730415,61.87599,1.0
-38.75286,42.086582,4.0
15.238153,33.101944,1.0
78.595,18.513193,1.0
-24.351662,3.6623645,1.0
8.682279,13.771204,
27.132717,28.13634,1.0
58.4732,-25.798477,1.0
-10.197138,-64.40635,4.0
-62.049255,55.849686,1.0
-46.763542,57.38192,1.0
17.810724,50.11203,1.0
-47.68156,44.53644,5.0
-15.791428,-8.746271,4.0
12.221299,30.737547,1.0
-47.982582,44.52172,1.0
47.636223,-21.271358,4.0
-3.8267221,7.1607203,4.0
11.597792,-29.071804,4.0
4.2876062,-4.7284355,1.0
32.215996,-35.931602,4.0
-59.138977,32.947662,4.0
-36.836052,52.030174,1.0
-38.13669,61.489067,1.0
-29.196926,32.199387,4.0
46.44506,-16.148115,1.0
-2.9759748,-59.677944,4.0
42.256496,-51.744926,1.0
-35.635708,-4.755668,4.0
-15.734439,38.59869,4.0
-35.322403,47.17024,3.0
-33.720844,48.14293,4.0
-37.216446,-4.6651983,4.0
68.8908,-61.514065,
-53.921917,-11.608961,3.0
48.884743,-23.527603,1.0
4.694971,-17.009932,4.0
19.107494,52.532825,1.0
-16.338387,42.547283,4.0
47.597824,-9.367226,3.0
-49.079445,-8.136916,4.0
75.423775,17.101,3.0
63.816414,-2.9041626,4.0
11.789148,-18.849228,4.0
35.35289,40.423443,1.0
0.47359213,-8.079585,4.0
47.60378,-29.335148,1.0
44.007477,-29.373758,1.0
65.97905,15.850545,3.0
-13.123287,17.797306,4.0
78.78491,-6.941352,3.0
24.332409,-46.20904,4.0
-25.393253,52.930157,1.0
20.442707,-79.422874,1.0
-31.482801,-71.27661,3.0
-6.5611787,-57.20441,
-12.470058,-22.380909,1.0
11.548324,-44.79423,
34.409706,20.780787,1.0
-13.352415,18.006315,4.0
64.65161,22.903498,1.0
40.180626,47.146503,1.0
27.796883,28.426865,3.0
20.236784,-1.3155332,1.0
-28.940104,53.744377,3.0
57.66824,31.594166,1.0
-28.032507,-55.409657,1.0
-37.99577,-17.37418,
-62.55637,58.003323,1.0
-5.7855473,11.655391,
33.93441,18.924105,4.0
42.014305,-52.04707,1.0
68.122696,45.740463,1.0
-39.45895,-69.43676,1.0
76.020775,-62.996964,1.0
10.573829,13.928837,3.0
-39.358536,62.53696,1.0
-7.630463,19.765024,3.0
64.155876,9.987547,1.0
-21.730453,39.593292,1.0
-25.604885,30.937752,3.0
12.890806,57.25251,1.0
-25.456255,1.1854289,4.0
-25.961998,-48.433285,4.0
42.68377,-53.93912,4.0
-68.909,15.325537,1.0
-23.174252,-54.631283,1.0
-7.663416,-70.95525,4.0
-23.700527,54.522125,5.0
44.54801,-24.983835,4.0
17.895237,-5.7892385,1.0
-60.364807,36.767338,4.0
66.970474,-4.03332,3.0
3.8248298,-80.450356,5.0
11.254219,-40.1283,1.0
-22.645983,59.824154,1.0
-70.690636,32.736824,1.0
69.78723,21.355019,3.0
37.325188,-51.2333,4.0
10.578504,13.630214,1.0
-23.329285,-31.74658,1.0
-35.873264,-12.277391,3.0
-11.810795,17.188822,4.0
-26.361643,0.3797702,4.0
81.41102,2.3654053,1.0
32.169857,-30.57868,3.0
16.421314,-11.455608,3.0
-35.62475,-4.5872993,4.0
63.741932,0.3748323,4.0
-51.550236,34.513523,3.0
27.84145,28.679495,3.0
19.21288,5.8994765,1.0
36.38506,-20.931684,3.0
3.751503,9.715041,4.0
-23.2736,49.756702,1.0
59.576675,37.901604,1.0
76.735565,-62.116962,3.0
34.33674,24.292809,3.0
-43.54476,61.472015,1.0
30.763065,-52.411377,
1.3807205,26.6324,1.0
-37.728176,34.156685,1.0
31.885237,-40.790203,4.0
8.956069,-31.597286,1.0
-27.669895,29.750584,3.0
60.419266,-28.448442,1.0
5.555966,-14.560516,4.0
-29.298397,21.193317,3.0
10.781303,-18.059029,3.0
12.254728,-79.366135,1.0
-21.747509,36.789318,1.0
10.788227,53.488045,3.0
78.26159,23.160526,1.0
-62.908993,64.88637,5.0
47.936604,-2.7445312,1.0
17.820015,50.114975,1.0
-10.38356,-70.51184,
-11.963824,-78.55917,
41.52177,-54.96755,3.0
19.699553,-79.04196,1.0
-23.966597,-15.272449,1.0
27.935236,18.38718,3.0
-26.289637,-18.878923,4.0
-10.629819,-11.619407,4.0
-57.230553,26.323711,1.0
-35.858414,42.094746,1.0
-37.24689,27.789106,3.0
-16.723673,-1.5214626,1.0
-0.16919968,-16.448578,
-57.34937,63.514366,1.0
-21.813337,-18.45439,4.0
-63.37751,65.085335,1.0
8.135621,56.936905,3.0
-27.52555,-2.460174,4.0
37.871872,-51.026287,1.0
9.3264675,-14.007143,1.0
56.553226,16.027788,3.0
48.767193,-29.68418,1.0
-38.669514,-69.85448,3.0
-13.944471,7.921858,1.0
-52.27338,50.28622,3.0
68.4738,12.62402,3.0
-43.21961,-61.24581,1.0
15.827227,47.281757,3.0
0.89952356,-84.48402,4.0
64.172615,34.392117,1.0
56.11939,55.32953,1.0
-39.805496,50.46529,1.0
-40.69226,62.61441,5.0
29.060505,4.615495,1.0
7.275971,-5.495739,3.0
-35.413036,24.161238,3.0
-29.270327,0.5656412,1.0
9.315314,-85.34332,1.0
-42.68103,-65.84607,1.0
63.28805,10.65185,1.0
69.79882,-59.181633,
-27.532888,-4.211947,4.0
33.648773,-38.319252,3.0
-36.106163,29.966692,3.0
3.0544586,-3.7086031,1.0
-52.613922,50.90156,1.0
8.746574,42.443577,1.0
-43.824753,64.60883,1.0
-58.964508,61.22848,5.0
-66.21645,61.446293,1.0
-29.248753,55.05279,1.0
27.181627,-6.7803183,3.0
55.51831,-29.306349,4.0
-0.48616683,-22.491692,
-31.266283,13.590614,1.0
-3.4288995,23.208282,1.0
-52.080673,33.026768,1.0
-57.57498,51.810596,1.0
59.43221,55.278126,4.0
26.773066,-3.0917387,1.0
5.004003,-6.599773,1.0
-68.86285,30.387815,3.0
12.175564,-84.841446,
-10.287312,-27.114828,3.0
-61.74681,21.10633,1.0
43.290756,-46.67147,1.0
-42.71972,65.34396,1.0
43.4895,-2.0756304,1.0
19.05173,22.628456,1.0
8.676175,50.57472,1.0
-34.98618,40.794872,3.0
22.329498,-6.7472,1.0
61.561073,56.078598,1.0
-16.431946,63.104656,3.0
26.146927,-3.6177385,1.0
27.818747,-4.1082225,3.0
30.910067,-37.132782,3.0
37.4011,-50.391296,1.0
-21.42506,-18.135622,
62.25253,24.070772,1.0
2.5410833,-82.65527,3.0
61.294598,55.777493,1.0
75.675575,-1.1086231,3.0
-35.06371,22.813974,5.0
-51.419273,34.359943,4.0
-21.95808,27.515785,1.0
-31.920551,-69.997086,1.0
68.9749,-0.28156734,4.0
-35.31597,19.265211,4.0
69.32407,47.832664,4.0
35.380615,-56.384758,3.0
-9.851355,-64.68784,4.0
-13.854512,-74.55147,
-30.840029,51.109135,4.0
-24.891502,1.9189777,3.0
54.17169,-17.354343,4.0
12.224268,-75.27446,1.0
27.360527,3.5176728,1.0
-38.720078,34.89698,4.0
-10.5822315,-61.820858,
-26.041437,-27.384897,1.0
61.81851,-20.160416,1.0
74.6241,-7.548364,4.0
70.63371,-66.98721,1.0
-31.665916,31.716007,3.0
14.969443,56.756104,1.0
16.063122,11.069974,1.0
-61.082806,36.943275,1.0
-25.866741,34.0146,1.0
-54.062603,-19.164951,3.0
53.253952,33.587902,1.0
-18.345568,54.466377,1.0
2.1304095,9.332897,1.0
-42.13313,7.7967615,1.0
-25.208443,3.331687,4.0
-16.44714,42.5324,4.0
-35.511124,12.411976,3.0
-15.104856,-31.333147,3.0
-16.983078,9.885244,1.0
-24.932817,40.42441,3.0
-36.10125,21.677282,4.0
58.730423,48.283787,1.0
78.59753,-4.7174153,4.0
-53.976242,-5.1675096,4.0
-24.757156,-58.94559,4.0
-27.931084,-20.273233,1.0
-36.420975,-14.989769,4.0
32.637684,-47.885387,1.0
16.515556,-75.7188,3.0
17.397116,41.00115,1.0
23.776546,-45.88223,4.0
-25.688026,29.436823,3.0
22.663507,-11.025184,
-34.126205,-53.762836,
-34.897167,-18.875313,4.0
58.21958,-27.423037,1.0
-58.916424,33.632908,4.0
-45.358963,62.245438,1.0
41.680332,-16.992374,4.0
-32.93755,-17.02986,4.0
-61.88476,40.53709,4.0
5.047115,6.3738127,1.0
46.71029,-49.51325,1.0
56.703785,-19.870157,4.0
-29.768782,18.23974,4.0
-25.286978,-16.32511,4.0
-1.0555873,25.754837,3.0
-23.785294,58.64412,1.0
51.59917,-4.716433,1.0
-60.98937,-15.533026,1.0
63.56663,10.778172,4.0
-23.683224,-51.764973,1.0
-35.066647,24.433945,3.0
-48.764244,51.560474,1.0
-25.592234,28.847353,3.0
26.239906,-30.66765,3.0
-47.599415,64.73313,1.0
-61.99666,58.001717,3.0
-31.511292,63.34232,1.0
-21.855972,-18.789707,1.0
61.604153,-20.284431,4.0
-27.172964,6.9997473,4.0
27.899725,-47.20364,1.0
5.2544355,36.21329,3.0
-26.663187,-11.466218,3.0
-60.191185,22.822166,1.0
8.81832,12.888199,
2.3790042,-75.63666,4.0
-1.5428122,-6.998358,
-32.365322,32.589382,1.0
-29.78542,4.6210947,4.0
64.63753,-19.36902,3.0
0.057320047,-15.869358,1.0
-51.99295,34.670845,3.0
-48.293137,59.71575,1.0
-58.69986,-5.903524,4.0
-28.778553,53.527992,1.0
-16.853971,48.89412,5.0
3.5710044,8.293352,1.0
46.414497,-18.16112,1.0
-5.0449967,-65.78437,1.0
4.2652144,-80.83576,1.0
24.739344,-31.871962,1.0
-12.625483,-1.10472,5.0
-29.90329,38.485313,1.0
-29.270075,32.301476,1.0
5.82722,-64.222626,4.0
-57.134815,-16.842712,4.0
0.13397619,-19.571123,1.0
-40.35603,7.8423533,3.0
52.332302,32.445377,1.0
-37.484272,30.297005,3.0
11.419191,-85.09501,1.0
54.179947,-19.978117,1.0
9.392158,-43.94709,1.0
-29.181421,-17.172913,1.0
35.81704,-37.12847,1.0
43.56149,-9.005129,3.0
-31.957176,31.924,3.0
23.245476,56.41505,1.0
19.621717,15.479931,1.0
38.13925,-45.983887,3.0
-46.028793,45.898727,1.0
-58.889954,10.870291,4.0
72.7352,-62.65809,4.0
-23.024628,-55.16561,4.0
71.16368,21.442942,1.0
-15.205303,64.47342,1.0
-46.489147,50.932014,5.0
-36.444115,4.7279863,1.0
58.32654,-24.32732,4.0
-20.679771,42.171425,3.0
-37.416203,52.03826,1.0
-21.88916,31.451002,4.0
-29.326681,15.85508,4.0
-9.74898,53.14691,1.0
5.637283,13.78041,1.0
-3.954565,-68.958,
56.474525,50.673172,3.0
-30.603441,-65.94816,1.0
-38.26177,61.112247,1.0
-27.400698,20.483328,3.0
11.651074,-64.734604,5.0
-40.917652,50.754654,1.0
-17.363697,-9.388742,3.0
0.28408647,40.05687,4.0
63.03225,-2.1297395,4.0
-27.762049,-50.392117,
-11.645503,62.04549,1.0
19.56687,22.93504,3.0
-5.616994,18.879677,1.0
-4.7285223,-66.21989,4.0
-33.826015,-5.011018,
19.597902,-16.574165,1.0
-23.750162,-20.463406,
50.8535,-22.497192,4.0
5.7598195,64.54102,4.0
-68.83036,59.96241,4.0
30.612616,-36.816704,5.0
9.68695,60.72556,1.0
69.95785,2.0234103,4.0
-47.888683,35.728416,4.0
30.015654,7.509859,1.0
77.87429,-2.9232335,3.0
-7.176002,54.092243,1.0
-22.195059,-51.457455,4.0
12.155563,-5.788517,1.0
23.498041,-3.2963488,4.0
25.633057,-45.19654,
-0.9178549,-84.48655,3.0
-20.362906,40.700043,1.0
41.614456,-49.95503,3.0
-53.345802,20.937378,1.0
14.672156,52.2053,5.0
62.699623,-0.78914,4.0
-27.710022,-50.911087,4.0
5.349785,6.239503,1.0
1.9002278,-75.41666,1.0
-36.365986,58.163578,5.0
-34.998775,40.394234,1.0
29.862307,-44.497585,1.0
-13.942154,-15.9301605,1.0
29.022747,36.597515,3.0
75.06143,-21.033136,3.0
-24.776855,-36.064255,1.0
-14.362472,-30.658903,1.0
33.672504,-48.983044,1.0
-3.7632425,47.086914,1.0
55.401253,52.952957,
57.902496,48.16721,3.0
-67.674355,58.51032,5.0
-18.75285,42.34167,1.0
54.61393,-24.172945,4.0
-60.62315,41.222492,4.0
-36.295933,-4.284849,1.0
-20.478333,46.965145,1.0
30.792412,5.9026704,1.0
39.49436,-53.546833,4.0
-48.408108,66.70623,1.0
-13.936364,-75.42224,4.0
2.5953188,-21.113398,3.0
-58.63349,63.93495,1.0
0.80258316,-80.083374,1.0
-44.67822,39.875443,1.0
-16.68027,29.06298,3.0
29.642345,-50.581913,
59.7944,-15.273968,3.0
-61.037514,57.75537,1.0
28.896961,-48.43067,4.0
-49.255302,-54.55236,4.0
-31.018627,56.99836,1.0
39.418438,-51.700497,3.0
66.96393,15.926656,1.0
5.714028,-84.45728,1.0
-7.317232,-72.51249,4.0
-28.057415,-61.13924,3.0
-19.95392,52.23069,3.0
-55.98386,55.48644,5.0
27.804783,-35.00513,4.0
-68.069885,57.2625,1.0
-49.026657,52.685104,3.0
-56.550415,62.74244,1.0
-38.108295,50.84118,1.0
16.063007,55.31603,1.0
79.75762,-2.3150764,1.0
0.33745143,-19.741064,1.0
2.1080983,35.258526,1.0
-11.071238,-23.940918,
-2.518418,3.9697986,1.0
-8.70418,-66.86066,3.0
-24.791443,-25.816078,
61.11829,56.188236,1.0
15.634411,-39.079185,1.0
6.600798,-81.818756,
-53.539257,57.944454,1.0
-28.868649,23.97733,1.0
33.947796,-37.832634,3.0
8.854067,-31.861702,1.0
-18.115921,46.838406,5.0
-5.3476276,59.700165,1.0
19.29701,39.958744,1.0
48.192924,-47.827415,3.0
63.664707,-0.36378795,4.0
68.3887,-5.817882,5.0
-59.477215,34.052315,3.0
69.95277,-6.4391217,3.0
-41.617153,-63.701637,1.0
-7.4435425,-11.930756,4.0
-25.200954,47.748962,1.0
30.132282,3.5709705,3.0
-13.26981,2.9148586,
14.284321,-39.584328,1.0
-58.101467,-22.57155,1.0
15.541752,-79.03047,3.0
65.23781,-24.285194,4.0
37.14921,-50.99295,3.0
50.863155,-18.675783,4.0
-8.826188,-57.972782,1.0
-47.099216,62.546375,1.0
10.8660965,9.82438,3.0
-28.422764,-55.396145,4.0
-20.7177,23.85717,1.0
-1.6915613,-4.576835,1.0
68.40161,23.724977,3.0
-53.615044,20.570612,1.0
-36.418007,45.05634,1.0
61.622677,-0.9215253,1.0
75.53518,18.334162,3.0
63.17534,16.769379,1.0
-48.912086,46.08904,1.0
15.248741,35.0532,1.0
10.582578,-81.3275,3.0
41.810734,-43.398087,5.0
-4.5323396,-13.109797,1.0
-44.224136,-1.7726213,1.0
65.51585,19.46666,1.0
-34.13052,35.984768,5.0
7.028081,42.565567,1.0
8.32875,58.589115,1.0
-6.245821,-82.23263,
59.419193,31.021555,3.0
-8.038208,14.396457,5.0
35.684452,-62.43483,4.0
-54.248177,23.171103,4.0
52.088898,53.879173,1.0
-15.243492,64.42766,5.0
-24.62834,1.9981664,4.0
7.984847,-86.42267,1.0
44.99518,-1.2063007,1.0
69.29995,-62.171616,4.0
32.682064,0.8172846,3.0
55.0669,16.14779,4.0
65.97492,-18.397165,3.0
43.064087,-2.4132903,3.0
16.512558,12.977665,3.0
9.817776,67.84499,1.0
54.712433,54.77871,1.0
43.051083,-15.718814,
72.40513,-19.489094,1.0
-37.944736,51.308056,3.0
-2.3147202,50.494755,1.0
1.4108847,17.916424,1.0
-31.564627,-51.18133,4.0
-38.107574,-7.4636517,4.0
-17.009932,10.098349,4.0
75.230675,-20.945936,3.0
75.11887,-60.78773,1.0
7.510629,58.901592,4.0
-36.3691,42.107887,3.0
-13.14189,53.949966,1.0
11.577786,-14.627762,5.0
37.94723,24.126041,4.0
-22.705421,19.590544,1.0
61.571163,-0.95018417,4.0
13.9868,4.5067625,1.0
-12.187525,31.133223,1.0
-7.6098027,-65.87838,4.0
80.72757,18.916653,1.0
-26.87891,-11.877731,4.0
54.598648,-32.909424,
71.164635,-3.5925772,1.0
-26.259773,9.747075,4.0
39.64092,-16.601059,4.0
9.956961,-82.771355,5.0
6.511761,-87.886314,5.0
-29.031275,19.028429,4.0
-2.6773067,-6.421315,1.0
76.129875,-64.180046,1.0
-55.34604,63.353584,1.0
28.67041,-36.48825,3.0
-38.61987,42.125774,4.0
-30.211285,17.767769,1.0
-68.64939,32.770542,4.0
-51.9323,65.27792,1.0
-26.502321,24.864983,1.0
29.362505,-50.740604,4.0
-2.3104668,17.79391,3.0
59.964527,-28.072138,1.0
-40.483433,-13.461774,5.0
55.510303,16.954145,1.0
67.56114,46.41734,1.0
75.853004,-62.54282,5.0
-17.356436,28.645773,3.0
-6.984245,19.62848,1.0
-3.0593467,-65.28771,3.0
18.333923,45.756863,1.0
56.17345,-32.994793,4.0
28.554007,-9.229861,4.0
6.753075,-86.15336,3.0
-39.237576,58.478855,1.0
-45.975285,61.5544,1.0
-31.345278,5.4158487,4.0
-59.43743,46.75556,1.0
41.914246,-55.072903,3.0
-25.354824,32.697933,1.0
-20.240755,58.678345,1.0
-34.839058,25.892065,4.0
72.052,42.120975,4.0
43.86926,-56.040657,1.0
72.45573,-63.775223,1.0
-24.378996,-35.37261,4.0
16.494326,12.79988,4.0
12.173609,-30.875608,1.0
-54.466576,-25.208277,
9.119531,-31.479044,1.0
-23.507915,60.567116,3.0
-17.889507,-47.657646,4.0
-17.889467,-47.65822,4.0
-16.723547,12.608957,3.0
-62.00986,39.783447,4.0
-26.48895,-3.462174,4.0
-35.44739,19.2504,4.0
-13.339872,-73.98783,1.0
-52.17401,38.6224,4.0
-58.035484,8.831194,4.0
-57.47182,55.87107,1.0
-49.719383,46.058117,1.0
-38.44592,50.395924,3.0
-7.4870033,-0.4082268,1.0
19.090977,21.409603,5.0
33.381393,-58.57978,4.0
-37.87404,51.024925,1.0
9.530194,-5.642248,1.0
-33.707535,17.954248,4.0
8.588123,-31.40961,1.0
70.63365,-66.98726,1.0
-14.036848,-0.15306997,
42.299255,-11.8291855,4.0
-26.516272,4.768608,3.0
-23.684435,-49.87113,
-46.67311,42.907787,1.0
-30.806528,24.248713,1.0
71.672844,46.575825,1.0
70.633644,-66.98727,1.0
-27.418612,-14.4998,4.0
42.746227,-2.4506032,1.0
30.52887,-29.09166,1.0
68.195175,-4.300721,1.0
-7.0847416,-65.14514,4.0
61.919518,24.23101,3.0
4.2229695,-76.13987,4.0
-20.093515,-23.834694,3.0
75.62889,18.46712,1.0
-28.292126,26.545221,3.0
-34.181347,39.254623,1.0
21.944017,-77.98571,1.0
21.973078,-78.02281,1.0
-17.475058,48.588005,1.0
44.82158,-25.428858,4.0
38.056545,-54.79237,3.0
-14.3046465,40.663162,5.0
-0.40283617,-76.40999,3.0
-50.946484,45.536354,1.0
-18.86527,39.79906,3.0
43.207794,-6.965703,3.0
-30.004774,37.930347,1.0
40.02041,-55.591022,1.0
0.27531505,-19.797508,1.0
36.801918,-46.846046,3.0
0.061750207,-79.70114,
69.296486,-4.8374324,1.0
-39.83175,-9.368479,4.0
64.29874,-21.473043,1.0
24.29175,-33.621918,1.0
-14.924017,-4.9735403,1.0
68.90625,-62.41996,4.0
5.122335,-6.3365517,1.0
-11.687936,-66.57793,4.0
41.390427,-8.946389,3.0
-27.081032,-2.0320017,1.0
-13.831197,59.062687,1.0
62.024208,20.40509,1.0
76.37171,-61.66604,1.0
-3.177406,4.9136033,3.0
-25.036713,43.152824,1.0
44.463074,-52.206528,1.0
21.750092,30.05133,3.0
46.883686,-1.9383509,3.0
-34.60447,36.115585,3.0
-56.252903,-5.9457803,3.0
-1.2832226,16.982498,1.0
11.161239,-30.202656,1.0
61.3381,14.6623955,3.0
-47.39251,64.348495,1.0
-4.4674335,-54.486137,4.0
26.803654,2.699537,1.0
-39.64739,-65.17831,1.0
0.3954015,-24.208403,
15.119429,56.646275,1.0
-22.16253,20.651768,1.0
-21.091167,31.343056,1.0
61.76846,54.487377,1.0
-32.7462,-61.445965,1.0
-49.241226,52.918102,4.0
-23.968369,-28.838,1.0
-6.8724136,37.1429,1.0
-29.39739,28.293594,1.0
-66.43474,56.837772,4.0
25.684578,-32.879932,4.0
-19.741798,-33.038887,4.0
-15.86893,27.498877,1.0
-56.782585,6.3683934,3.0
-22.201454,4.3726115,4.0
-55.66775,55.7485,5.0
-13.108764,-75.347374,4.0
-58.76462,55.65845,5.0
42.45765,-52.767803,1.0
62.814053,34.9922,1.0
-36.228905,45.641712,4.0
26.412426,-64.13585,
-7.109993,-56.519592,
57.088924,20.91134,4.0
-49.74116,63.117184,3.0
2.613202,-63.550465,3.0
75.59817,18.928751,1.0
59.930454,14.6224985,4.0
7.2417865,32.809822,1.0
-48.208263,65.16895,5.0
-48.834393,63.359352,1.0
37.666397,-50.53821,1.0
-16.72416,-21.14102,1.0
-7.42424,-59.35127,4.0
2.8326585,-82.90101,1.0
26.866562,-33.186028,4.0
-23.260195,-19.802605,5.0
-28.39657,26.657927,1.0
-68.28518,57.658016,1.0
-11.607434,9.590439,1.0
-0.67360497,25.342003,1.0
62.253296,35.948723,3.0
-70.672676,33.181396,1.0
77.5851,-0.36197424,4.0
-24.653072,-10.493691,1.0
6.003604,-83.15426,3.0
-37.381733,-71.50102,1.0
-0.64216167,-69.43539,1.0
56.587734,51.502502,1.0
40.304115,-56.872887,1.0
-14.727177,-30.593384,1.0
-17.58299,62.11548,1.0
12.703354,-64.091934,1.0
-38.468227,51.810513,4.0
-26.544512,-47.87668,4.0
-50.245663,42.06046,1.0
-11.908693,59.10793,1.0
34.09845,40.657246,1.0
-40.121956,-70.69434,1.0
-59.356747,7.8333488,3.0
38.35207,-51.123745,4.0
21.077454,-3.180608,4.0
72.29132,-60.36295,1.0
-60.747593,64.2065,5.0
-37.074867,-18.014528,
42.52435,-12.693407,1.0
-14.2761545,50.484127,1.0
-39.5165,54.851288,4.0
-55.12408,60.206192,1.0
28.593203,-62.34211,3.0
